feature,importance
"item_types_paper,student-id,wallet,watch",5.8684581428289986e-06
"item_types_iPad,keys,paper,wallet",5.824416830449959e-06
"item_types_bag,book,bottle,paper",5.785694955713202e-06
"item_types_book,keys,student-id",5.779966585847129e-06
"item_types_charging-cable,earphones,laptop,paper",5.771677944251608e-06
"item_types_bag,bottle,pen",5.7529361888048854e-06
"item_types_charging-cable,glasses,pen,watch",5.750405512382289e-06
"item_types_bag,mouse,paper",5.732410281874698e-06
"item_types_book,bottle,laptop,mouse",5.7276024179367445e-06
"item_types_bottle,earphones,student-id,watch",5.703321663631978e-06
"item_types_bag,bottle,mouse,watch",5.682657823049842e-06
"item_types_mouse,paper,phone,watch",5.667424267940836e-06
"item_types_iPad,laptop,paper",5.6505080990395024e-06
"item_types_bottle,charging-cable,earphones,mouse",5.647979145929072e-06
"item_types_book,iPad,mouse,watch",5.6116942586568225e-06
"item_types_book,paper,pen,watch",5.5896062295912445e-06
"item_types_bag,earphones,iPad,pen",5.585708646822215e-06
"item_types_charging-cable,earphones,glasses,watch",5.5827771615637764e-06
"item_types_charging-cable,iPad,student-id",5.581026877100628e-06
"item_types_iPad,laptop,pen,student-id",5.574116239212442e-06
"item_types_bottle,laptop,pen,student-id",5.505316869000097e-06
"item_types_paper,pen,student-id",5.493045355736173e-06
"item_types_bag,book,bottle,wallet",5.4665587214661595e-06
"item_types_keys,laptop,paper,watch",5.450307037379937e-06
"item_types_book,glasses,iPad,paper",5.424532638723902e-06
"item_types_book,bottle,student-id",5.396976788741816e-06
"item_types_bottle,earphones,keys,mouse",5.327647598666917e-06
"item_types_bottle,mouse,phone",5.321370286212798e-06
"item_types_mouse,paper,student-id",5.280104154158457e-06
"item_types_bottle,iPad,mouse,paper",5.241483815852687e-06
"item_types_book,glasses,keys,student-id",5.223168710619752e-06
"item_types_earphones,laptop,phone,student-id",5.1950573593693915e-06
"item_types_bag,student-id,wallet",5.194258682845018e-06
"item_types_bottle,charging-cable,wallet,watch",5.1771642475624694e-06
"item_types_bottle,keys,mouse,pen",5.097020925041281e-06
"item_types_bottle,charging-cable,iPad,mouse",4.960272270923477e-06
"item_types_earphones,keys,pen,phone",4.9190432496488276e-06
"item_types_bag,charging-cable,mouse,watch",4.895692273163547e-06
"item_types_bag,iPad,student-id,wallet",4.863096636006873e-06
"item_types_phone,student-id,watch",4.8554225735110994e-06
"item_types_iPad,keys,mouse,pen",4.823874915485416e-06
"item_types_glasses,iPad,pen,student-id",4.771264594099445e-06
"item_types_book,earphones,pen,phone",4.731391510089038e-06
"item_types_bag,book,pen,watch",4.71702537962894e-06
"item_types_bottle,charging-cable,earphones,paper",4.71257218875262e-06
"item_types_bag,glasses,student-id,wallet",4.682137190056026e-06
"item_types_book,mouse,paper,wallet",4.6811104078461284e-06
"item_types_bag,earphones,mouse,phone",4.660767361174455e-06
"item_types_bottle,iPad,laptop",4.6417499946965e-06
"item_types_book,paper,phone",4.621869276831646e-06
"item_types_book,charging-cable,iPad,wallet",4.611788652507849e-06
"item_types_keys,laptop,paper,pen",4.603180561625524e-06
"item_types_bag,glasses,student-id,watch",4.600473004442721e-06
"item_types_book,keys,watch",4.594563749467675e-06
"item_types_earphones,laptop,pen",4.578273379446759e-06
"item_types_glasses,paper,pen,watch",4.5636369878469155e-06
"item_types_bottle,mouse,student-id",4.557478717341166e-06
"item_types_bottle,mouse,paper,student-id",4.5523012539899535e-06
"item_types_bottle,iPad,paper,watch",4.518802106619857e-06
"item_types_glasses,pen,phone,student-id",4.498823815820908e-06
"item_types_bag,laptop,watch",4.491753903066711e-06
"item_types_charging-cable,mouse,phone",4.445119814817561e-06
"item_types_keys,phone,wallet,watch",4.435690558819575e-06
"item_types_bag,bottle,iPad,paper",4.434527679208735e-06
"item_types_book,pen,student-id,wallet",4.42462780097613e-06
"item_types_bag,laptop,paper",4.4006315711866625e-06
"item_types_earphones,glasses,iPad,mouse",4.396674192720909e-06
"item_types_bag,iPad,mouse",4.352536905869845e-06
"item_types_charging-cable,earphones,laptop,watch",4.32728258507343e-06
"item_types_earphones,keys,laptop,wallet",4.311044968830536e-06
"item_types_bag,bottle,earphones,paper",4.225435177372638e-06
"item_types_bag,charging-cable,iPad",4.223841890282108e-06
"item_types_bottle,earphones,keys,phone",4.213164002301636e-06
"item_types_book,charging-cable,earphones,watch",4.1845140707229154e-06
"item_types_bottle,earphones,student-id,wallet",4.166474877449758e-06
"item_types_iPad,keys,pen,phone",4.16310644005338e-06
"item_types_bag,keys,paper,wallet",4.13782367333789e-06
"item_types_bottle,glasses,laptop,student-id",4.132724907489312e-06
"item_types_iPad,paper,pen,student-id",4.12709717112278e-06
"item_types_book,laptop,paper,student-id",4.093813518756592e-06
"item_types_bag,keys,laptop,phone",4.059488086137312e-06
"item_types_laptop,paper,phone,watch",4.04696101650559e-06
"item_types_bag,iPad,student-id,watch",4.043286928610123e-06
"item_types_bag,glasses,keys,paper",4.019723011065855e-06
"item_types_glasses,laptop,student-id,watch",3.945662786391439e-06
"item_types_glasses,mouse,watch",3.939137944455902e-06
"item_types_bag,laptop,paper,wallet",3.918721521257734e-06
"item_types_bag,keys,pen,phone",3.872500205145888e-06
"item_types_charging-cable,laptop,mouse,student-id",3.810673634234746e-06
"item_types_bag,charging-cable,keys,laptop",3.756238792475788e-06
"item_types_bottle,glasses,mouse,student-id",3.7326893016855973e-06
"item_types_glasses,iPad,student-id",3.7176180360821897e-06
"item_types_charging-cable,iPad,pen,phone",3.7115950520085898e-06
"item_types_bag,iPad,keys",3.684066480270344e-06
"item_types_book,earphones,glasses,pen",3.644907508103149e-06
"item_types_paper,phone,wallet,watch",3.632676037058903e-06
"item_types_charging-cable,iPad,pen,watch",3.630878994881232e-06
"item_types_pen,student-id,watch",3.6243947806934037e-06
"item_types_keys,pen,wallet,watch",3.6067836514907756e-06
"item_types_charging-cable,earphones,paper,pen",3.5806626026632767e-06
"item_types_glasses,paper,student-id,wallet",3.577693697597595e-06
"item_types_glasses,keys,wallet,watch",3.57287376671226e-06
"item_types_bag,earphones,pen",3.57185503214466e-06
"item_types_earphones,keys,laptop,student-id",3.5503635328347355e-06
"item_types_earphones,glasses,keys,mouse",3.5179580957511e-06
"item_types_iPad,laptop,mouse,paper",3.5104091413581627e-06
"item_types_book,pen,phone",3.508386099456051e-06
"item_types_charging-cable,glasses,iPad",3.50312154931608e-06
"item_types_book,earphones,laptop,mouse",3.4865822793216586e-06
"item_types_earphones,iPad,student-id",3.4763070544729684e-06
"item_types_glasses,keys,mouse,watch",3.4639576026265943e-06
"item_types_laptop,pen,student-id",3.4459403415719294e-06
"item_types_glasses,student-id,wallet,watch",3.4399382686250953e-06
"item_types_bag,bottle,keys,phone",3.431664149928326e-06
"item_types_charging-cable,laptop,mouse",3.424069703120135e-06
"item_types_mouse,phone,wallet,watch",3.417100686477268e-06
"item_types_keys,student-id,wallet",3.4165942142697783e-06
"item_types_book,bottle,charging-cable,watch",3.402520922964202e-06
"item_types_bag,bottle,keys,pen",3.3899929406643707e-06
"item_types_bag,charging-cable,earphones,pen",3.37512058164631e-06
"item_types_laptop,mouse,phone,wallet",3.3646059190369365e-06
"item_types_bottle,charging-cable,earphones,pen",3.362467351723374e-06
"item_types_bag,book,pen,student-id",3.3539686786730474e-06
"item_types_keys,phone,student-id,wallet",3.3422840547105227e-06
"item_types_iPad,keys,phone,wallet",3.3224377933736948e-06
"item_types_bottle,earphones,iPad,keys",3.320734062599533e-06
"item_types_charging-cable,glasses,paper,wallet",3.3184506723205226e-06
"item_types_iPad,laptop,mouse,phone",3.313974509399976e-06
"item_types_glasses,laptop,mouse,phone",3.3139392121688587e-06
"item_types_bag,book,glasses,student-id",3.284239882767598e-06
"item_types_bag,mouse,student-id,watch",3.258131106723133e-06
"item_types_iPad,mouse,paper",3.252513790514032e-06
"item_types_bottle,keys,pen,phone",3.2026783499903556e-06
"item_types_keys,mouse,phone,student-id",3.160951914230648e-06
"item_types_bag,book,laptop,wallet",3.156900253367472e-06
"item_types_charging-cable,paper,phone,watch",3.120419414737225e-06
"item_types_earphones,phone,student-id",3.089801900402389e-06
"item_types_iPad,keys,laptop,wallet",3.0850894521507907e-06
"item_types_bottle,iPad,paper,wallet",3.0687323711588946e-06
"item_types_book,bottle,charging-cable,phone",3.060777987660802e-06
"item_types_charging-cable,earphones,keys,phone",3.0020761191522325e-06
"item_types_bottle,iPad,mouse",2.996097689828468e-06
"item_types_bottle,charging-cable,earphones,glasses",2.9783079930415847e-06
"item_types_bottle,glasses,keys,watch",2.977405770084192e-06
"item_types_iPad,laptop,pen,wallet",2.976537589364885e-06
"item_types_charging-cable,iPad,keys,student-id",2.9669068655592287e-06
"item_types_iPad,laptop,paper,phone",2.9357549006964332e-06
"item_types_book,iPad,mouse,phone",2.9309228850275244e-06
"item_types_bottle,charging-cable,paper,watch",2.9268219312519674e-06
"item_types_mouse,wallet,watch",2.924105821609351e-06
"item_types_bag,student-id,wallet,watch",2.9154860588453566e-06
"item_types_book,pen,watch",2.8991298174541655e-06
"item_types_iPad,keys,paper,student-id",2.890347006780982e-06
"item_types_bottle,earphones,laptop,student-id",2.880214763547136e-06
"item_types_bottle,glasses,laptop,wallet",2.862055355034479e-06
"item_types_book,bottle,charging-cable,keys",2.854690211017238e-06
"item_types_bag,mouse,paper,student-id",2.837771590107498e-06
"item_types_charging-cable,pen,student-id",2.831333294276638e-06
"item_types_bag,earphones,keys,mouse",2.8301659126219285e-06
"item_types_charging-cable,keys,laptop,watch",2.8150444245835493e-06
"item_types_laptop,student-id,watch",2.789615325757468e-06
"item_types_bottle,charging-cable,laptop,mouse",2.7660368673985945e-06
"item_types_bag,glasses,iPad,student-id",2.745768576619779e-06
"item_types_bag,bottle,iPad,watch",2.7452523492169273e-06
"item_types_iPad,keys,mouse,paper",2.741485626264286e-06
"item_types_earphones,mouse,phone,student-id",2.7347895253551385e-06
"item_types_bag,bottle,charging-cable,wallet",2.722319636731485e-06
"item_types_bag,mouse,paper,pen",2.721548051981742e-06
"item_types_bottle,iPad,phone,student-id",2.714274338585109e-06
"item_types_bag,charging-cable,earphones,phone",2.695074000816063e-06
"item_types_keys,paper,pen,student-id",2.662008262016696e-06
"item_types_laptop,mouse,paper,watch",2.6588604110955184e-06
"item_types_charging-cable,keys,paper,phone",2.6204613544698042e-06
"item_types_book,paper,pen,student-id",2.6168492590787408e-06
"item_types_earphones,keys,phone,wallet",2.611507814090764e-06
"item_types_book,iPad,laptop,phone",2.562189687492865e-06
"item_types_bag,earphones,paper,wallet",2.554878803751185e-06
"item_types_book,glasses,phone,student-id",2.55472772763763e-06
"item_types_bag,iPad,paper,student-id",2.547844294511035e-06
"item_types_book,bottle,iPad,laptop",2.5241243582352115e-06
"item_types_charging-cable,glasses,iPad,wallet",2.51735601826131e-06
"item_types_bag,earphones,iPad,keys",2.5144977580855727e-06
"item_types_bag,book,glasses,paper",2.514469538935212e-06
"item_types_charging-cable,iPad,mouse,pen",2.5114890057447015e-06
"item_types_bag,bottle,mouse,paper",2.487505401828623e-06
"item_types_bag,bottle,phone,watch",2.459604643231554e-06
"item_types_book,bottle,iPad,phone",2.4444485683755382e-06
"item_types_book,earphones,paper,phone",2.439851072500269e-06
"item_types_book,glasses,paper,student-id",2.388939545501977e-06
"item_types_charging-cable,student-id,wallet",2.376076177927937e-06
"item_types_book,earphones,phone,watch",2.343290976179516e-06
"item_types_book,glasses,keys",2.3298590050710925e-06
"item_types_laptop,phone,student-id",2.3083227388217123e-06
"item_types_book,student-id,wallet,watch",2.2461034872187535e-06
"item_types_charging-cable,pen,phone,wallet",2.243573210084044e-06
"item_types_book,bottle,phone,wallet",2.2352068176034126e-06
"item_types_glasses,iPad,paper",2.2268201298812718e-06
"item_types_bottle,earphones,mouse,pen",2.2097878254656583e-06
"item_types_charging-cable,glasses,phone,student-id",2.1991661252454844e-06
"item_types_charging-cable,paper,phone,wallet",2.1969861744318453e-06
"item_types_book,bottle,iPad,watch",2.193093800339062e-06
"item_types_iPad,laptop,student-id,watch",2.1634691373621645e-06
"item_types_book,bottle,earphones,watch",2.1591121311621114e-06
"item_types_book,earphones,keys,laptop",2.1576901454536923e-06
"item_types_bottle,iPad,keys,wallet",2.1432931826251843e-06
"item_types_bottle,iPad,mouse,watch",2.1363525099553756e-06
"item_types_keys,student-id,watch",2.131081328076737e-06
"item_types_glasses,keys,paper,student-id",2.1149861401297957e-06
"item_types_book,keys,pen,wallet",2.106699313407767e-06
"item_types_charging-cable,glasses,iPad,pen",2.10582198827284e-06
"item_types_charging-cable,laptop,paper,student-id",2.1050863904931285e-06
"item_types_bag,earphones,keys,student-id",2.0936173140362226e-06
"item_types_bag,bottle,charging-cable,paper",2.07718057782047e-06
"item_types_bag,charging-cable,glasses,mouse",2.0765723548368538e-06
"item_types_glasses,mouse,wallet,watch",2.0727954682890372e-06
"item_types_keys,paper,pen,watch",2.0717728361270604e-06
"item_types_bag,charging-cable,iPad,laptop",2.0638055876841617e-06
"item_types_charging-cable,keys,paper,pen",2.06347529698824e-06
"item_types_bag,book,bottle,laptop",2.0633913530091317e-06
"item_types_glasses,iPad,mouse",2.055246978448584e-06
"item_types_bottle,earphones,laptop,watch",2.041344018439681e-06
"item_types_bag,iPad,keys,paper",2.034980491665544e-06
"item_types_bag,book,earphones,keys",1.9997658839278165e-06
"item_types_laptop,mouse,phone,watch",1.991922720501808e-06
"item_types_glasses,laptop,paper,watch",1.9751134086195985e-06
"item_types_bag,keys,wallet,watch",1.9589123678462796e-06
"item_types_book,charging-cable,pen,student-id",1.9543899200561296e-06
"item_types_laptop,pen,phone,watch",1.9465717655846714e-06
"item_types_charging-cable,glasses,keys,laptop",1.9422372003315453e-06
"item_types_bag,keys,pen,wallet",1.9373512716232225e-06
"item_types_bottle,mouse,wallet",1.9316481732951834e-06
"item_types_laptop,mouse,pen,student-id",1.929100081101187e-06
"item_types_iPad,keys,paper,pen",1.926321020011742e-06
"item_types_charging-cable,glasses,keys,wallet",1.8958614264061247e-06
"item_types_bag,book,charging-cable,keys",1.8796596528801144e-06
"item_types_glasses,laptop,paper,student-id",1.8764636878195737e-06
"item_types_bag,book,charging-cable,glasses",1.8738219948778083e-06
"item_types_earphones,glasses,mouse,wallet",1.8731266030090401e-06
"item_types_earphones,iPad,wallet",1.8644501481647887e-06
"item_types_glasses,iPad,phone,wallet",1.8637470672352645e-06
"item_types_bottle,earphones,student-id",1.8555676445359046e-06
"item_types_glasses,keys,mouse,pen",1.845359933188136e-06
"item_types_charging-cable,iPad,mouse,wallet",1.8398386239678344e-06
"item_types_charging-cable,earphones,laptop,pen",1.836492216208412e-06
"item_types_keys,phone,student-id,watch",1.8336976335911366e-06
"item_types_glasses,keys,student-id",1.8270490741036728e-06
"item_types_bottle,mouse,paper,pen",1.8260008184605e-06
"item_types_bottle,glasses,paper,student-id",1.8151307944516404e-06
"item_types_bag,bottle,earphones,phone",1.7953764276464159e-06
"item_types_bag,pen,student-id",1.7559285453592594e-06
"item_types_charging-cable,earphones,paper,phone",1.7526631828223631e-06
"item_types_glasses,iPad,keys,pen",1.7440623854203352e-06
"item_types_mouse,student-id,wallet,watch",1.7402359433776906e-06
"item_types_earphones,iPad,watch",1.7254955502546907e-06
"item_types_iPad,laptop,pen,watch",1.7168421154417614e-06
"item_types_laptop,mouse,wallet",1.6887801073115372e-06
"item_types_book,glasses,iPad,phone",1.686743675891787e-06
"item_types_book,bottle,charging-cable,mouse",1.6740737111750184e-06
"item_types_book,paper,watch",1.6712305555484648e-06
"item_types_bottle,glasses,mouse,phone",1.6671894359277438e-06
"item_types_bottle,pen,student-id,watch",1.6487125444507538e-06
"item_types_bag,iPad,mouse,paper",1.642671885631889e-06
"item_types_book,glasses,paper,watch",1.602111854862647e-06
"item_types_earphones,laptop,mouse,student-id",1.5942969771019663e-06
"item_types_charging-cable,glasses,laptop,watch",1.5891964894197085e-06
"item_types_charging-cable,earphones,iPad",1.5834547818645398e-06
"item_types_book,earphones,laptop,paper",1.5821159703567647e-06
"item_types_earphones,iPad,student-id,watch",1.5810269397180366e-06
"item_types_bottle,laptop,phone,watch",1.5762669110701947e-06
"item_types_bottle,iPad,pen",1.5722032951605252e-06
"item_types_book,laptop,phone,student-id",1.5534727706355887e-06
"item_types_bottle,iPad,laptop,student-id",1.5402047312079152e-06
"item_types_charging-cable,keys,student-id",1.537545615373533e-06
"item_types_earphones,keys,laptop,paper",1.5360212652089638e-06
"item_types_iPad,phone,wallet",1.5067164788428077e-06
"item_types_bag,keys,laptop,pen",1.4985136483776868e-06
"item_types_earphones,laptop,paper,pen",1.4821276178891e-06
"item_types_bag,iPad,mouse,phone",1.473632330197913e-06
"item_types_bottle,charging-cable,paper,phone",1.4680679743629812e-06
"item_types_book,bottle,pen,phone",1.4671820770400426e-06
"item_types_bag,iPad,keys,watch",1.4631849255969118e-06
"item_types_glasses,keys,laptop,paper",1.4337346082647805e-06
"item_types_bag,charging-cable,mouse,pen",1.4316548492811404e-06
"item_types_earphones,glasses,paper,wallet",1.4211808859762936e-06
"item_types_laptop,paper,phone,student-id",1.4168541963644074e-06
"item_types_bottle,laptop,wallet,watch",1.414407541107083e-06
"item_types_glasses,iPad,watch",1.413314590992029e-06
"item_types_charging-cable,iPad,mouse,phone",1.3922127191553518e-06
"item_types_bag,bottle,iPad,keys",1.3905672198015535e-06
"item_types_earphones,laptop,mouse,wallet",1.3839061012560854e-06
"item_types_mouse,pen,student-id",1.362594684262758e-06
"item_types_bottle,iPad,phone",1.3559561232102848e-06
"item_types_bag,iPad,laptop,watch",1.3545149405369114e-06
"item_types_book,keys,mouse,phone",1.3536856360609367e-06
"item_types_bottle,charging-cable,phone,wallet",1.3498371000771385e-06
"item_types_iPad,mouse,paper,student-id",1.3493162701353407e-06
"item_types_bag,mouse,pen,watch",1.3449651984236702e-06
"item_types_glasses,mouse,phone,watch",1.3425229167702657e-06
"item_types_book,earphones,iPad,mouse",1.3389340062231986e-06
"item_types_book,glasses,iPad,laptop",1.3292246601694587e-06
"item_types_bottle,keys,pen,watch",1.3273842757075612e-06
"item_types_book,bottle,charging-cable,iPad",1.316324711808955e-06
"item_types_earphones,iPad,phone",1.2974804993439057e-06
"item_types_book,charging-cable,student-id,wallet",1.281615379585659e-06
"item_types_bottle,charging-cable,laptop,student-id",1.2791613811616649e-06
"item_types_book,charging-cable,earphones,phone",1.268325289332901e-06
"item_types_book,glasses,iPad,student-id",1.2526929816394213e-06
"item_types_book,glasses,phone,watch",1.2453431755951865e-06
"item_types_pen,wallet,watch",1.2355128549844917e-06
"item_types_charging-cable,mouse,paper,phone",1.2220429493070907e-06
"item_types_bottle,charging-cable,phone,student-id",1.218195708709004e-06
"item_types_keys,mouse,wallet,watch",1.2151788969432444e-06
"item_types_bag,book,bottle,earphones",1.2049153729364135e-06
"item_types_bag,laptop,pen,watch",1.1808961352928342e-06
"item_types_glasses,keys,pen,watch",1.180678160005156e-06
"item_types_bag,bottle,glasses,student-id",1.1601998944207392e-06
"item_types_charging-cable,keys,paper,wallet",1.1536494430270123e-06
"item_types_bottle,glasses,keys,wallet",1.1420989583668318e-06
"item_types_charging-cable,paper,student-id,wallet",1.1355501005310065e-06
"item_types_charging-cable,glasses,keys,phone",1.1046714053662455e-06
"item_types_laptop,paper,pen,phone",1.0869871434637185e-06
"item_types_earphones,glasses,mouse,phone",1.0527756282204526e-06
"item_types_charging-cable,wallet,watch",1.013630976499547e-06
"item_types_bottle,pen,student-id,wallet",1.0129378674214939e-06
"item_types_bag,book,bottle,charging-cable",1.0100762359357105e-06
"item_types_glasses,iPad,paper,watch",1.0065405964890316e-06
"item_types_bag,bottle,paper,pen",9.91329166527481e-07
"item_types_charging-cable,glasses,mouse,phone",9.49044588964077e-07
"item_types_book,iPad,keys,paper",9.434701855753753e-07
"item_types_bottle,earphones,mouse,watch",9.402102028380125e-07
"item_types_bag,book,phone,watch",9.346450965315499e-07
"item_types_laptop,phone,student-id,wallet",9.34298947032659e-07
"item_types_glasses,keys,student-id,wallet",9.181919147860414e-07
"item_types_iPad,paper,student-id",9.051874009388661e-07
"item_types_earphones,keys,phone,watch",8.990611038816379e-07
"item_types_earphones,keys,mouse,student-id",8.981651950632345e-07
"item_types_book,laptop,pen,watch",8.814853447562071e-07
"item_types_charging-cable,earphones,mouse",8.789404663002802e-07
"item_types_bag,laptop,pen,student-id",8.638871255672585e-07
"item_types_book,keys,laptop,mouse",8.615085873063663e-07
"item_types_book,iPad,keys,wallet",8.557498088521857e-07
"item_types_bag,keys,phone,wallet",8.467120331938944e-07
"item_types_bag,earphones,laptop,mouse",8.428709583799578e-07
"item_types_bag,bottle,iPad,student-id",8.396932390973111e-07
"item_types_earphones,laptop,paper,wallet",8.34353313506877e-07
"item_types_bottle,iPad,keys,student-id",8.328097396068832e-07
"item_types_iPad,keys,pen,watch",8.013819531675985e-07
"item_types_iPad,pen,wallet",7.565911623964485e-07
"item_types_bag,book,mouse,student-id",7.47419740724668e-07
"item_types_student-id,wallet,watch",7.421523447537892e-07
"item_types_paper,pen,phone,wallet",7.319610375256477e-07
"item_types_book,earphones,iPad,keys",6.863537783067782e-07
"item_types_glasses,iPad,pen",6.851149264990571e-07
"item_types_book,bottle,earphones,pen",6.811657777125133e-07
"item_types_bag,bottle,charging-cable,glasses",6.418146539901151e-07
"item_types_earphones,iPad,wallet,watch",6.339739185919834e-07
"item_types_bag,earphones,laptop,pen",6.161536555385299e-07
"item_types_charging-cable,iPad,keys,mouse",6.019199599707942e-07
"item_types_earphones,glasses,iPad,wallet",5.989420426277921e-07
"item_types_charging-cable,earphones,laptop",5.821597210152197e-07
"item_types_glasses,iPad,laptop,phone",5.582965131756134e-07
"item_types_bag,bottle,earphones,laptop",5.475069161681547e-07
"item_types_book,charging-cable,laptop,wallet",5.462434708660106e-07
"item_types_bag,iPad,laptop,paper",5.156267325499695e-07
"item_types_iPad,keys,mouse,watch",4.842846669516162e-07
"item_types_charging-cable,earphones,wallet",4.696229998079159e-07
"item_types_glasses,iPad,mouse,student-id",3.733919157232311e-07
"item_types_bag,wallet,watch",3.6882945763749493e-07
"item_types_bag,book,charging-cable,watch",3.329898337218506e-07
"item_types_bag,earphones,paper,pen",3.2996868060405176e-07
"item_types_bag,bottle,glasses,wallet",3.2191343108930777e-07
"item_types_bag,iPad,keys,student-id",2.8816491941855007e-07
"item_types_bag,earphones,laptop,phone",2.7573529238263456e-07
"item_types_earphones,iPad,keys,wallet",2.4107888087505756e-07
"item_types_bottle,glasses,phone,student-id",2.0509309757861933e-07
"item_types_bottle,mouse,paper,phone",1.8973587255592785e-07
"item_types_glasses,iPad,pen,wallet",1.509619983639138e-07
"item_types_charging-cable,keys,student-id,watch",1.3455943054544865e-07
"item_types_book,iPad,mouse",1.1332065836194102e-07
"item_types_bottle,iPad,keys,laptop",9.284550945666732e-08
"item_types_glasses,laptop,mouse,watch",4.508704993756996e-08
"item_types_bottle,mouse,wallet,watch",1.375370287223085e-16
"item_types_glasses,iPad,keys",1.2295332482758375e-16
"item_types_earphones,iPad,laptop,watch",1.0548379269161172e-16
"item_types_bottle,mouse,phone,wallet",0.0
"item_types_bottle,mouse,phone,watch",0.0
"item_types_bottle,mouse,student-id,watch",0.0
"item_types_bottle,paper,pen,phone",0.0
"item_types_bottle,mouse,pen",0.0
"item_types_bottle,mouse,pen,phone",0.0
"item_types_bottle,mouse,pen,wallet",0.0
"item_types_bottle,mouse,pen,watch",0.0
"item_types_bottle,mouse,phone,student-id",0.0
"item_types_charging-cable,earphones,iPad,keys",0.0
"item_types_charging-cable,earphones,iPad,laptop",0.0
"item_types_charging-cable,earphones,iPad,mouse",0.0
"item_types_charging-cable,earphones,iPad,paper",0.0
"item_types_charging-cable,earphones,iPad,pen",0.0
"item_types_charging-cable,earphones,iPad,watch",0.0
"item_types_bottle,phone,student-id,watch",0.0
"item_types_bottle,phone,wallet,watch",0.0
"item_types_bottle,student-id,wallet",0.0
"item_types_charging-cable,earphones,glasses,iPad",0.0
"item_types_charging-cable,earphones,glasses,keys",0.0
"item_types_charging-cable,earphones,glasses,student-id",0.0
"item_types_charging-cable,earphones,glasses,wallet",0.0
"item_types_book,charging-cable,mouse,watch",0.0
"item_types_bottle,paper,student-id,wallet",0.0
"item_types_bottle,paper,student-id,watch",0.0
"item_types_bottle,pen,phone,wallet",0.0
"item_types_book,charging-cable,laptop,student-id",0.0
"item_types_book,charging-cable,laptop,watch",0.0
"item_types_book,charging-cable,mouse,paper",0.0
"item_types_book,charging-cable,mouse,pen",0.0
"item_types_book,charging-cable,mouse,phone",0.0
"item_types_book,charging-cable,mouse,student-id",0.0
"item_types_book,charging-cable,glasses,iPad",0.0
"item_types_book,charging-cable,glasses,keys",0.0
"item_types_book,charging-cable,glasses,laptop",0.0
"item_types_book,charging-cable,glasses,phone",0.0
"item_types_book,charging-cable,glasses,student-id",0.0
"item_types_book,charging-cable,glasses,wallet",0.0
"item_types_book,bottle,student-id,watch",0.0
"item_types_book,bottle,wallet,watch",0.0
"item_types_book,charging-cable,earphones,iPad",0.0
"item_types_book,charging-cable,earphones,pen",0.0
"item_types_book,charging-cable,earphones,student-id",0.0
"item_types_charging-cable,earphones,laptop,phone",0.0
"item_types_charging-cable,earphones,laptop,wallet",0.0
"item_types_book,bottle,pen,wallet",0.0
"item_types_book,bottle,pen,watch",0.0
"item_types_book,bottle,phone,watch",0.0
"item_types_charging-cable,earphones,keys,mouse",0.0
"item_types_charging-cable,earphones,keys,pen",0.0
"item_types_charging-cable,earphones,keys,wallet",0.0
"item_types_charging-cable,earphones,keys,watch",0.0
"item_types_charging-cable,earphones,laptop,mouse",0.0
"item_types_charging-cable,glasses,keys,pen",0.0
"item_types_charging-cable,glasses,keys,watch",0.0
"item_types_charging-cable,glasses,laptop,phone",0.0
"item_types_charging-cable,glasses,laptop,wallet",0.0
"item_types_charging-cable,earphones,wallet,watch",0.0
"item_types_charging-cable,glasses,iPad,keys",0.0
"item_types_charging-cable,glasses,iPad,mouse",0.0
"item_types_charging-cable,glasses,iPad,paper",0.0
"item_types_charging-cable,earphones,paper,watch",0.0
"item_types_charging-cable,earphones,pen,phone",0.0
"item_types_charging-cable,earphones,pen,watch",0.0
"item_types_charging-cable,earphones,phone,wallet",0.0
"item_types_charging-cable,earphones,phone,watch",0.0
"item_types_charging-cable,earphones,student-id,wallet",0.0
"item_types_charging-cable,earphones,student-id,watch",0.0
"item_types_book,charging-cable,glasses,watch",0.0
"item_types_charging-cable,earphones,mouse,watch",0.0
"item_types_charging-cable,earphones,paper,student-id",0.0
"item_types_charging-cable,earphones,paper,wallet",0.0
"item_types_book,bottle,laptop,phone",0.0
"item_types_book,bottle,laptop,wallet",0.0
"item_types_book,bottle,laptop,watch",0.0
"item_types_book,bottle,mouse,student-id",0.0
"item_types_book,bottle,mouse,watch",0.0
"item_types_book,bottle,paper,student-id",0.0
"item_types_charging-cable,glasses,paper,watch",0.0
"item_types_book,bottle,keys,mouse",0.0
"item_types_book,bottle,keys,paper",0.0
"item_types_book,bottle,keys,pen",0.0
"item_types_book,bottle,keys,phone",0.0
"item_types_book,bottle,keys,wallet",0.0
"item_types_book,bottle,laptop,paper",0.0
"item_types_book,bottle,iPad,student-id",0.0
"item_types_book,bottle,keys,laptop",0.0
"item_types_charging-cable,glasses,mouse,paper",0.0
"item_types_charging-cable,glasses,mouse,pen",0.0
"item_types_charging-cable,glasses,mouse,student-id",0.0
"item_types_charging-cable,glasses,mouse,wallet",0.0
"item_types_charging-cable,glasses,mouse,watch",0.0
"item_types_charging-cable,glasses,paper,pen",0.0
"item_types_charging-cable,iPad,phone",0.0
"item_types_charging-cable,iPad,phone,student-id",0.0
"item_types_charging-cable,iPad,phone,wallet",0.0
